%Data provided to Dr. Brett Hamlin from Dr. Karen Roemer
%This data was collected in 2010 for human subjects involved
%in a rowing study. This data was collected and stored in compliancy
%with Michigan Tech’s human subjects in research policies.

% time (sec) Force (N)
0.00000		-23.14304
0.00100		-23.14828
0.00200		-23.15346
0.00300		-23.15855
0.00400		-23.16357
0.00500		-23.16853
0.00600		-23.17343
0.00700		-23.17825
0.00800		-23.18296
0.00900		-23.18753
0.01000		-23.19198
0.01100		-23.19633
0.01200		-23.20058
0.01300		-23.20470
0.01400		-23.20868
0.01500		-23.21255
0.01600		-23.21630
0.01700		-23.21990
0.01800		-23.22339
0.01900		-23.22675
0.02000		-23.22992
0.02100		-23.23291
0.02200		-23.23575
0.02300		-23.23842
0.02400		-23.24096
0.02500		-23.24336
0.02600		-23.24562
0.02700		-23.24773
0.02800		-23.24967
0.02900		-23.25142
0.03000		-23.25298
0.03100		-23.25436
0.03200		-23.25555
0.03300		-23.25654
0.03400		-23.25734
0.03500		-23.25797
0.03600		-23.25840
0.03700		-23.25864
0.03800		-23.25870
0.03900		-23.25856
0.04000		-23.25819
0.04100		-23.25758
0.04200		-23.25676
0.04300		-23.25571
0.04400		-23.25440
0.04500		-23.25286
0.04600		-23.25108
0.04700		-23.24905
0.04800		-23.24676
0.04900		-23.24422
0.05000		-23.24145
0.05100		-23.23846
0.05200		-23.23522
0.05300		-23.23175
0.05400		-23.22806
0.05500		-23.22412
0.05600		-23.21993
0.05700		-23.21548
0.05800		-23.21079
0.05900		-23.20586
0.06000		-23.20069
0.06100		-23.19525
0.06200		-23.18957
0.06300		-23.18364
0.06400		-23.17745
0.06500		-23.17101
0.06600		-23.16431
0.06700		-23.15732
0.06800		-23.15006
0.06900		-23.14254
0.07000		-23.13478
0.07100		-23.12679
0.07200		-23.11856
0.07300		-23.11007
0.07400		-23.10130
0.07500		-23.09225
0.07600		-23.08293
0.07700		-23.07337
0.07800		-23.06359
0.07900		-23.05359
0.08000		-23.04337
0.08100		-23.03291
0.08200		-23.02221
0.08300		-23.01128
0.08400		-23.00007
0.08500		-22.98861
0.08600		-22.97689
0.08700		-22.96493
0.08800		-22.95270
0.08900		-22.94023
0.09000		-22.92752
0.09100		-22.91460
0.09200		-22.90147
0.09300		-22.88813
0.09400		-22.87457
0.09500		-22.86079
0.09600		-22.84679
0.09700		-22.83259
0.09800		-22.81816
0.09900		-22.80350
0.10000		-22.78861
0.10100		-22.77350
0.10200		-22.75820
0.10300		-22.74270
0.10400		-22.72698
0.10500		-22.71107
0.10600		-22.69500
0.10700		-22.67879
0.10800		-22.66240
0.10900		-22.64583
0.11000		-22.62909
0.11100		-22.61219
0.11200		-22.59514
0.11300		-22.57793
0.11400		-22.56056
0.11500		-22.54304
0.11600		-22.52539
0.11700		-22.50763
0.11800		-22.48975
0.11900		-22.47177
0.12000		-22.45369
0.12100		-22.43549
0.12200		-22.41717
0.12300		-22.39874
0.12400		-22.38018
0.12500		-22.36153
0.12600		-22.34281
0.12700		-22.32402
0.12800		-22.30516
0.12900		-22.28622
0.13000		-22.26724
0.13100		-22.24821
0.13200		-22.22911
0.13300		-22.20992
0.13400		-22.19064
0.13500		-22.17133
0.13600		-22.15201
0.13700		-22.13268
0.13800		-22.11336
0.13900		-22.09404
0.14000		-22.07471
0.14100		-22.05538
0.14200		-22.03606
0.14300		-22.01676
0.14400		-21.99747
0.14500		-21.97820
0.14600		-21.95897
0.14700		-21.93980
0.14800		-21.92071
0.14900		-21.90169
0.15000		-21.88272
0.15100		-21.86380
0.15200		-21.84495
0.15300		-21.82616
0.15400		-21.80746
0.15500		-21.78887
0.15600		-21.77041
0.15700		-21.75205
0.15800		-21.73377
0.15900		-21.71558
0.16000		-21.69748
0.16100		-21.67952
0.16200		-21.66171
0.16300		-21.64404
0.16400		-21.62651
0.16500		-21.60915
0.16600		-21.59194
0.16700		-21.57487
0.16800		-21.55799
0.16900		-21.54128
0.17000		-21.52474
0.17100		-21.50838
0.17200		-21.49224
0.17300		-21.47630
0.17400		-21.46055
0.17500		-21.44501
0.17600		-21.42972
0.17700		-21.41468
0.17800		-21.39989
0.17900		-21.38535
0.18000		-21.37103
0.18100		-21.35694
0.18200		-21.34306
0.18300		-21.32940
0.18400		-21.31600
0.18500		-21.30287
0.18600		-21.29002
0.18700		-21.27747
0.18800		-21.26521
0.18900		-21.25326
0.19000		-21.24158
0.19100		-21.23016
0.19200		-21.21899
0.19300		-21.20810
0.19400		-21.19750
0.19500		-21.18721
0.19600		-21.17723
0.19700		-21.16758
0.19800		-21.15823
0.19900		-21.14919
0.20000		-21.14048
0.20100		-21.13213
0.20200		-21.12412
0.20300		-21.11644
0.20400		-21.10907
0.20500		-21.10203
0.20600		-21.09531
0.20700		-21.08894
0.20800		-21.08290
0.20900		-21.07721
0.21000		-21.07183
0.21100		-21.06677
0.21200		-21.06204
0.21300		-21.05764
0.21400		-21.05359
0.21500		-21.04985
0.21600		-21.04644
0.21700		-21.04337
0.21800		-21.04062
0.21900		-21.03818
0.22000		-21.03608
0.22100		-21.03435
0.22200		-21.03298
0.22300		-21.03198
0.22400		-21.03128
0.22500		-21.03089
0.22600		-21.03085
0.22700		-21.03114
0.22800		-21.03176
0.22900		-21.03272
0.23000		-21.03400
0.23100		-21.03562
0.23200		-21.03760
0.23300		-21.03991
0.23400		-21.04256
0.23500		-21.04552
0.23600		-21.04875
0.23700		-21.05225
0.23800		-21.05602
0.23900		-21.06008
0.24000		-21.06444
0.24100		-21.06912
0.24200		-21.07413
0.24300		-21.07946
0.24400		-21.08509
0.24500		-21.09097
0.24600		-21.09711
0.24700		-21.10350
0.24800		-21.11016
0.24900		-21.11709
0.25000		-21.12429
0.25100		-21.13177
0.25200		-21.13950
0.25300		-21.14746
0.25400		-21.15564
0.25500		-21.16402
0.25600		-21.17262
0.25700		-21.18143
0.25800		-21.19045
0.25900		-21.19967
0.26000		-21.20907
0.26100		-21.21865
0.26200		-21.22838
0.26300		-21.23827
0.26400		-21.24831
0.26500		-21.25849
0.26600		-21.26881
0.26700		-21.27928
0.26800		-21.28991
0.26900		-21.30068
0.27000		-21.31155
0.27100		-21.32251
0.27200		-21.33357
0.27300		-21.34472
0.27400		-21.35597
0.27500		-21.36731
0.27600		-21.37872
0.27700		-21.39020
0.27800		-21.40174
0.27900		-21.41334
0.28000		-21.42498
0.28100		-21.43662
0.28200		-21.44828
0.28300		-21.45995
0.28400		-21.47164
0.28500		-21.48333
0.28600		-21.49500
0.28700		-21.50662
0.28800		-21.51818
0.28900		-21.52968
0.29000		-21.54110
0.29100		-21.55246
0.29200		-21.56377
0.29300		-21.57502
0.29400		-21.58619
0.29500		-21.59729
0.29600		-21.60830
0.29700		-21.61919
0.29800		-21.62992
0.29900		-21.64049
0.30000		-21.65089
0.30100		-21.66110
0.30200		-21.67113
0.30300		-21.68098
0.30400		-21.69066
0.30500		-21.70012
0.30600		-21.70939
0.30700		-21.71846
0.30800		-21.72732
0.30900		-21.73597
0.31000		-21.74439
0.31100		-21.75255
0.31200		-21.76041
0.31300		-21.76799
0.31400		-21.77531
0.31500		-21.78236
0.31600		-21.78907
0.31700		-21.79545
0.31800		-21.80148
0.31900		-21.80717
0.32000		-21.81254
0.32100		-21.81762
0.32200		-21.82238
0.32300		-21.82681
0.32400		-21.83091
0.32500		-21.83465
0.32600		-21.83801
0.32700		-21.84096
0.32800		-21.84351
0.32900		-21.84567
0.33000		-21.84741
0.33100		-21.84875
0.33200		-21.84966
0.33300		-21.85016
0.33400		-21.85025
0.33500		-21.84991
0.33600		-21.84915
0.33700		-21.84790
