%"Collected By Brett Hamlin Oct 05, 2009, Houghton, MI"			
%Latitude	Longitude	Elivation (m)	Distrnce (m)
47.107289	-88.53922	257.169	8644.63
47.107199	-88.539222	260.349	8654.705
47.107117	-88.539019	256.237	8672.875
47.107002	-88.538833	251.667	8692.425
47.106927	-88.53875	246.166	8702.716
47.106831	-88.538566	243.936	8719.973
47.106751	-88.538407	238.905	8734.83
47.106545	-88.538106	233.814	8768.113
47.106434	-88.538116	233.776	8780.474
47.106396	-88.538124	233.316	8784.752
47.106241	-88.538085	229.456	8802.677
47.106198	-88.538014	228.556	8809.886
47.106155	-88.537822	226.646	8825.189
47.106024	-88.537656	225.637	8844.742
47.105805	-88.537592	227.878	8869.684
47.105674	-88.537645	227.778	8884.958
47.105579	-88.537766	233.68	8899.009
47.105608	-88.537882	242.312	8907.95
47.105616	-88.537976	246.593	8915.062
47.105618	-88.538244	252.972	8935.165
47.105644	-88.538455	253.641	8951.775
47.105689	-88.538569	253.051	8961.708
47.105779	-88.538804	253.63	8982.162
47.105789	-88.538865	255.47	8986.878
47.105837	-88.538945	259.04	8994.756
47.105855	-88.539038	259.31	9002.001
47.10588	-88.539262	260.059	9018.803
47.105888	-88.539483	256.958	9035.074
47.105895	-88.539665	251.356	9048.409
47.105789	-88.539693	248.686	9060.721
47.10563	-88.539622	244.837	9079.144
47.105589	-88.539629	245.358	9083.326
47.105564	-88.539647	245.428	9084.439
47.105565	-88.53952	249.796	9091.029
47.105519	-88.539606	248.987	9099.313
47.105471	-88.539724	250.588	9109.389
47.105518	-88.539809	249.918	9117.746
47.105538	-88.539856	251.749	9122.042
47.105553	-88.540017	257.81	9134.703
47.105555	-88.540126	257.509	9142.457
47.10562	-88.540239	254.608	9153.455
47.105635	-88.540277	253.758	9155.302
47.105606	-88.540245	250.967	9159.338
47.105594	-88.540071	247.716	9172.688
47.105493	-88.539922	245.056	9188.731
47.105422	-88.539642	241.425	9212.676
47.10546	-88.5395	241.936	9224.081
47.105473	-88.539284	240.576	9240.645
47.105455	-88.538943	240.936	9267.516
47.105332	-88.538726	238.776	9289.005
47.105319	-88.538502	233.865	9306.264
47.10532	-88.538369	232.875	9316.308
47.10524	-88.538276	231.005	9327.044
47.105177	-88.538091	228.835	9342.575
47.105207	-88.537794	225.365	9365.805
47.105279	-88.537444	224.545	9393.698
47.105265	-88.537222	222.936	9410.821
47.105383	-88.537025	221.837	9430.633
47.105377	-88.536844	217.655	9446.03
47.105341	-88.536717	216.055	9456.788
47.105356	-88.536542	216.696	9470.114
47.105273	-88.536266	215.737	9494.499
47.105144	-88.536106	214.427	9513.529
47.105096	-88.536111	215.797	9518.771
47.10502	-88.536223	218.959	9530.668
47.104987	-88.536251	220.559	9534.968
47.104914	-88.536302	224.92	9544.109
47.104772	-88.536319	232.282	9559.698
47.104684	-88.536242	236.735	9570.764
47.104673	-88.536208	236.601	9573.621
47.104583	-88.535976	237.081	9593.931
47.104539	-88.535704	234.249	9615.269
47.104497	-88.535487	232.738	9632.49
47.104491	-88.535298	228.427	9646.897
47.104407	-88.535156	226.187	9661.352
47.104377	-88.535144	226.647	9664.77
47.104243	-88.535159	225.608	9679.737
47.104128	-88.535311	227.009	9697.979
47.104203	-88.535316	225.008	9697.979
47.104182	-88.535386	223.408	9705.287
47.104094	-88.535463	224.349	9716.781
47.104002	-88.535575	225.559	9729.742
47.103944	-88.535598	229.951	9735.922
47.103849	-88.535509	231.711	9747.703
47.103811	-88.535365	231.21	9759.01
47.103779	-88.535188	229.839	9772.886
47.103814	-88.534956	229.019	9790.934
47.103823	-88.534475	225.948	9827.549
47.103724	-88.534182	224.068	9852.598
47.103688	-88.534057	223.418	9862.931
47.103622	-88.533854	223.588	9879.945
47.103574	-88.533735	222.198	9890.496
47.103496	-88.533486	217.987	9911.543
47.103481	-88.533356	216.146	9921.606
47.103405	-88.533021	213.536	9948.455
47.103396	-88.532866	212.866	9960.229
47.103385	-88.532717	212.206	9971.577
47.103294	-88.532353	211.067	10001.223
47.103277	-88.532281	210.608	10006.981
47.103204	-88.532082	208.347	10024.196
47.103163	-88.531725	207.758	10052.013
47.103172	-88.531644	208.058	10058.194
47.103195	-88.531517	208.108	10068.121
47.103232	-88.531421	210.179	10076.41
47.103242	-88.531163	211.669	10096.242
47.103223	-88.530908	212.949	10116.163
47.103182	-88.530583	211.528	10141.915
47.103166	-88.530272	209.218	10165.822
47.103143	-88.530232	208.258	10169.78
47.103176	-88.530274	209.978	10171.643
47.10307	-88.530224	212.85	10182.396
47.103033	-88.530246	214.31	10186.229
47.102983	-88.530307	217.241	10193.605
47.102815	-88.530231	217.22	10211.682
47.102742	-88.530254	216.149	10219.619
47.102644	-88.530203	215.25	10227.714
47.102633	-88.530205	215.6	10228.854
47.102724	-88.530174	215.179	10240.596
47.102846	-88.530176	216.48	10255.439
47.103012	-88.530168	218.791	10274.192
47.103114	-88.530139	217.41	10285.541
47.103133	-88.530104	216.59	10288.834
47.103235	-88.529977	214.729	10303.964
47.103337	-88.529962	212.889	10315.461
47.103388	-88.529934	212.419	10321.166
47.103419	-88.529793	209.608	10332.38
47.103447	-88.529577	204.287	10348.943
47.103505	-88.529328	201.478	10368.864
47.103601	-88.529251	203.369	10381.194
47.103748	-88.529201	208.822	10397.881
47.103831	-88.529135	214.552	10408.476
47.103862	-88.529083	216.092	10413.669
47.103857	-88.528915	218.772	10426.583
47.10386	-88.528774	216.551	10437.168
47.103856	-88.528739	216.291	10439.888
47.103801	-88.528618	217.181	10450.871
47.103774	-88.528569	216.461	10455.67
47.103738	-88.528424	215.14	10467.277
47.103748	-88.528262	218.281	10479.588
47.10382	-88.528094	218.551	10494.463
47.103885	-88.52805	220.051	10502.155
47.103952	-88.527913	220.151	10515.344
47.103956	-88.52778	218.75	10525.72
47.10397	-88.527454	217.67	10550.685
47.103961	-88.527411	217.53	10554.008
47.103893	-88.527221	217.481	10570.197
47.103912	-88.527086	217.121	10580.888
47.103911	-88.527022	216.651	10585.736
47.103957	-88.526652	212.96	10614.88
47.104063	-88.526368	208.379	10639.476
47.104009	-88.526273	206.929	10649.098
47.103905	-88.526136	204.669	10664.659
47.10387	-88.525951	202.809	10679.379
47.10386	-88.525858	201.91	10686.592
47.103771	-88.525719	201.6	10701.043
47.103598	-88.525613	201.49	10722.962
47.103544	-88.525637	202.021	10729.22
47.10339	-88.525746	205.343	10748.266
47.103346	-88.525926	212.736	10762.019
47.103327	-88.525987	215.455	10766.895
47.103279	-88.526144	219.957	10779.78
47.103262	-88.526166	220.186	10782.037
47.103159	-88.526174	214.571	10793.556
47.1031	-88.526311	214.702	10806.35
47.10309	-88.526381	213.671	10811.733
47.103033	-88.526648	219.253	10832.495
47.103031	-88.52668	220.993	10834.914
47.103051	-88.526952	221.492	10855.405
47.103096	-88.527178	222.032	10873.8
47.103192	-88.527296	221.381	10887.758
47.103268	-88.527371	220.362	10898.022
47.103286	-88.527386	219.791	10900.262
47.103396	-88.527546	218.621	10917.433
47.103535	-88.527683	217.501	10936.021
47.103656	-88.527763	219.542	10950.763
47.103768	-88.52785	224.374	10965.039
47.103855	-88.527932	229.825	10976.5
47.103933	-88.52804	234.094	10988.502
47.103942	-88.528052	235.094	10989.797
47.103965	-88.528094	232.493	10993.178
47.10397	-88.528125	231.702	10995.523
47.104069	-88.528121	226.89	11006.192
47.104093	-88.52814	223.11	11008.819
47.104108	-88.528165	221.78	11011.115
47.104133	-88.528179	224.081	11014.166
47.104138	-88.52826	224.431	11021.419
47.104106	-88.528372	228.373	11030.593
47.104105	-88.528352	230.402	11031.953
47.104153	-88.528257	226.15	11040.551
47.104298	-88.52816	223.03	11058.396
47.10432	-88.528165	224.02	11060.818
47.104513	-88.52829	228.541	11084.598
47.104575	-88.528336	227.151	11092.336
47.104594	-88.528336	226.471	11094.412
47.104603	-88.528362	229.242	11094.412
47.104546	-88.528271	224.13	11103.919
47.104512	-88.528078	220.51	11119.453
47.104563	-88.527828	217.51	11139.327
47.104572	-88.527584	216.59	11157.854
47.104593	-88.527398	216.7	11172.238
47.104567	-88.527183	218.651	11189.016
47.104547	-88.527022	218.031	11201.388
47.104565	-88.526686	218.151	11227.05
47.104537	-88.526334	217.061	11253.952
47.104507	-88.526208	214.931	11263.963
47.104529	-88.526087	213.971	11273.821
47.104628	-88.525926	216.543	11290.094
47.104678	-88.525866	218.333	11297.265
47.104737	-88.525774	221.203	11306.943
47.104828	-88.52553	221.683	11328.295
47.104853	-88.525482	220.772	11332.664
47.104874	-88.525399	219.251	11339.373
47.104748	-88.525328	216.24	11354.356
47.10469	-88.525277	215.39	11361.893
47.104462	-88.524912	211.359	11399.646
47.10444	-88.524828	210.559	11406.438
47.104359	-88.524616	208.299	11425.161
47.104233	-88.524487	206.189	11442.866
47.104187	-88.524331	204.91	11456.237
47.104163	-88.524087	203.48	11474.962
47.10417	-88.523767	204.081	11499.547
47.104119	-88.523583	203.871	11515.207
47.104139	-88.523381	203.841	11531.054
47.104158	-88.523295	203.511	11537.879
47.104189	-88.523105	202.28	11552.71
47.103957	-88.522385	196.23	11613.149
47.103925	-88.522293	196.641	11620.931
47.10382	-88.522136	197.112	11637.912
47.103753	-88.522125	198.613	11645.418
47.10368	-88.52209	199.764	11653.989
47.103486	-88.522098	201.482	11675.841
47.103417	-88.522068	201.842	11683.753
47.103406	-88.521922	202.943	11695.424
47.10333	-88.521692	203.452	11715.293
47.10316	-88.521497	204.002	11739.33
47.103019	-88.521328	204.683	11759.679
47.102907	-88.521204	205.223	11775.238
47.102842	-88.521124	204.683	11784.702
47.102817	-88.520871	204.232	11804.324
47.102809	-88.520647	202.862	11821.344
47.102721	-88.520417	202.722	11841.394
47.102594	-88.520262	202.762	11860.096
47.102425	-88.520162	202.252	11880.311
47.102334	-88.520085	202.713	11891.911
47.102234	-88.520008	202.652	11904.986
47.10214	-88.519877	201.501	11920.209
47.101974	-88.519586	199.761	11951.578
47.102059	-88.519473	199.871	11963.494
47.102101	-88.51931	199.342	11977.637
47.102123	-88.519114	199.603	11993.194
47.102163	-88.51879	200.073	12018.301
47.102159	-88.518676	200.003	12026.95
47.102203	-88.518356	199.592	12051.871
47.102207	-88.51807	198.561	12073.638
47.102286	-88.517817	198.963	12095.406
47.102333	-88.517805	200.904	12100.765
47.102553	-88.517786	207.365	12125.162
47.102721	-88.517826	208.275	12144.104
47.102877	-88.517813	209.475	12161.629
47.103042	-88.517755	215.245	12180.453
47.103266	-88.517722	211.694	12205.433
47.103361	-88.517684	209.223	12215.696
47.103376	-88.517713	204.683	12216.903
47.103395	-88.517729	204.828	12217.978
