%"Collected By Brett Hamlin September 04, 2011, Copper harbor, MI"			
%Latitude	Longitude	Elivation (m)	Distrnce (m)
%47.46672	-87.886898	150.023	0
47.465474	-87.922368	355.181	4207.96
47.46553	-87.922574	354.96	4224.857
47.46558	-87.922757	354.28	4239.712
47.46566	-87.922741	355.711	4249.598
47.465762	-87.922737	356.641	4260.972
47.465789	-87.922726	356.701	4264.168
47.465848	-87.922702	356.69	4270.866
47.465965	-87.922784	357.181	4285.428
47.466039	-87.922874	357.091	4296.282
47.466121	-87.922961	356.871	4308.776
47.466162	-87.922824	357.22	4320.395
47.466206	-87.922604	356.199	4337.976
47.466219	-87.922408	356.259	4352.801
47.466234	-87.922157	355.499	4372.081
47.466221	-87.921958	355.079	4387.649
47.466251	-87.921715	353.068	4406.335
47.466259	-87.921664	352.497	4410.29
47.46628	-87.921455	349.757	4426.255
47.466348	-87.921507	348.397	4435.655
47.466372	-87.921636	348.599	4445.682
47.466387	-87.921822	349.97	4460.065
47.466391	-87.921905	350.07	4466.3
47.466445	-87.921939	350.23	4474.449
47.466474	-87.921769	350.099	4487.862
47.466453	-87.921627	349.248	4499.173
47.466435	-87.921453	348.227	4512.811
47.466431	-87.921342	347.638	4521.139
47.466526	-87.921266	346.989	4536.802
47.466602	-87.921406	346.75	4550.377
47.466661	-87.921655	346.78	4570.068
47.466722	-87.921688	346.48	4577.346
47.466751	-87.921587	345.94	4585.753
47.466819	-87.921431	344.85	4599.69
47.466877	-87.921246	342.959	4615.067
47.466921	-87.921037	341.479	4631.748
47.466952	-87.920815	340.59	4649.168
47.466942	-87.920682	340.33	4659.358
47.466946	-87.920392	339.449	4681.332
47.466869	-87.920062	339.491	4709.252
47.466837	-87.92003	339.671	4713.458
47.466737	-87.919871	339.75	4730.136
47.466778	-87.919672	339.951	4746.426
47.466843	-87.919469	339.909	4763.487
47.466914	-87.919229	339.489	4783.268
47.466899	-87.918984	339.45	4802.449
47.466851	-87.918805	338.89	4816.895
47.466755	-87.918685	338.591	4831.002
47.466709	-87.918543	337.609	4843.088
47.466748	-87.918406	337.751	4854.64
47.466767	-87.918367	338.021	4858.186
47.466935	-87.918148	339.612	4883.833
47.466999	-87.918114	339.492	4891.405
47.467081	-87.917909	339.751	4909.671
47.467173	-87.917753	339.151	4925.193
47.467211	-87.91756	338.721	4940.402
47.467217	-87.917415	337.88	4951.311
47.467093	-87.917127	336.38	4978.643
47.46703	-87.91699	335.139	4993.067
47.467038	-87.916679	334.58	5016.609
47.467028	-87.916549	334.711	5026.489
47.467091	-87.916286	334.13	5047.634
47.467113	-87.916032	333.37	5066.914
47.467061	-87.915747	331.9	5089.386
47.467034	-87.915363	331.241	5118.751
47.467034	-87.9151	330.361	5138.7
47.467034	-87.914738	330.052	5166.4
47.467008	-87.914365	330.192	5194.694
47.466996	-87.914304	330.352	5199.414
47.466955	-87.914019	331.353	5221.431
47.466948	-87.91366	332.202	5248.488
47.466963	-87.913542	332.022	5257.57
47.466958	-87.913343	332.032	5272.537
47.46686	-87.91304	331.591	5298.434
47.466773	-87.912953	332.243	5310.142
47.466657	-87.913046	333.213	5325.291
47.466645	-87.912999	333.373	5328.952
47.466699	-87.912557	333.241	5363.004
47.466711	-87.912376	332.691	5376.621
47.466764	-87.912187	331.962	5392.069
47.466793	-87.91192	331.293	5412.465
47.466808	-87.911853	330.822	5417.78
47.466801	-87.911571	330.023	5440.43
47.466798	-87.911332	329.272	5458.603
47.466749	-87.911163	329.353	5472.513
47.466674	-87.910896	329.253	5494.964
47.466743	-87.910645	327.882	5515.47
47.46682	-87.910471	326.291	5531.125
47.466878	-87.910351	324.921	5542.201
47.46691	-87.910112	324.683	5561.058
47.466949	-87.910063	324.253	5571.909
47.466958	-87.910279	323.532	5588.168
